text,label
Kailangan i-update yung yung Documentation natin.,0
On-going pa yung Mobile app natin. (Note: 2575),0
"Regarding the User profile, tapos na. (Note: 3741)",0
"Sabi ni team, on-going pa yung Email.",0
Please delete the Library ASAP. (Task #4902),1
Fixed na yung Sprint goal natin. (Note: 573),0
"Regarding the Jira ticket, na-upload na. (Note: 1688)",0
On-going pa yung Client feedback natin. (Note: 605),0
"Regarding the Budget proposal, tapos na.",0
"Sabi ni team, may bug sa yung Admin panel.",0
"Regarding the Search function, okay naman.",0
Please prepare the Password reset later today. (Task #3035),1
"Regarding the Graph, naka-ready na.",0
"Regarding the Cloud storage, naka-ready na.",0
"Regarding the Login page, kailangan i-update yung.",0
Nag-crash yung yung Mobile app natin.,0
"Regarding the Email, naka-ready na.",0
"Sabi ni team, may bug sa yung Frontend.",0
"Regarding the Admin panel, okay naman.",0
Na-upload na yung Slack channel natin.,0
"Regarding the Server, may bug sa.",0
"Sabi ni team, kailangan i-update yung yung Testing.",0
"Regarding the UI, on-going pa. (Note: 2291)",0
I-modify naman nung Documentation this weekend. (Task #4240),1
"Sabi ni team, na-upload na yung Marketing plan.",0
Nag-crash yung yung UI natin.,0
"Regarding the UI, na-upload na.",0
"Sabi ni team, nag-crash yung yung Email. (Note: 4929)",0
Stable na yung yung Analytics natin.,0
"Sabi ni team, kailangan i-update yung yung Email.",0
Please fix the Backend this weekend. (Task #3342),1
Na-upload na yung Password reset natin. (Note: 799),0
"Sabi ni team, stable na yung yung Subscription.",0
Pa-update naman nung Sprint goal later today. (Task #1336),1
Pa-update naman nung Pull request next week. (Task #4657),1
"Sabi ni team, okay naman yung User profile.",0
May error sa yung Meeting minutes natin.,0
May bug sa yung Framework natin. (Note: 2670),0
"Regarding the Frontend, tapos na.",0
Kailangan i-update yung yung Admin panel natin.,0
Na-upload na yung Migration natin.,0
"Regarding the Login page, fixed na.",0
"Regarding the Production, kailangan i-update yung.",0
"Regarding the Testing, may bug sa.",0
"Sabi ni team, may error sa yung Password reset.",0
"Regarding the Password reset, okay naman. (Note: 3051)",0
"Sabi ni team, mabagal yung yung Admin panel.",0
"Regarding the Admin panel, for review pa.",0
Mabagal yung yung Slack channel natin.,0
"Sabi ni team, mabagal yung yung Codebase.",0
"Regarding the UI, may bug sa.",0
"Sabi ni team, fixed na yung Password reset. (Note: 3977)",0
May bug sa yung Analytics natin.,0
"Regarding the Table, on-going pa.",0
"Sabi ni team, nag-crash yung yung Client feedback.",0
"Sabi ni team, waiting sa yung Frontend. (Note: 3530)",0
"Sabi ni team, for review pa yung Search function. (Note: 1374)",0
"Regarding the Login page, fixed na. (Note: 410)",0
"Sabi ni team, tapos na yung Pull request. (Note: 2251)",0
"Sabi ni team, naka-ready na yung Testing.",0
"Regarding the Slack channel, for review pa.",0
"Regarding the Staging environment, nag-crash yung.",0
"Sabi ni team, waiting sa yung Client feedback. (Note: 3981)",0
Pa-check naman nung Cloud storage mamayang hapon. (Task #4841),1
"Regarding the UI, nag-crash yung. (Note: 1476)",0
"Regarding the Meeting minutes, stable na yung.",0
"Regarding the Admin panel, may error sa.",0
"Sabi ni team, on-going pa yung Slack channel.",0
"Sabi ni team, waiting sa yung Mobile app.",0
Naka-ready na yung Subscription natin.,0
"Sabi ni team, mabagal yung yung Mobile app.",0
I-review naman nung Meeting minutes next week. (Task #7962),1
Fixed na yung API natin.,0
"Regarding the Password reset, na-upload na.",0
May error sa yung Framework natin.,0
For review pa yung Security patches natin. (Note: 4152),0
"Sabi ni team, may bug sa yung Website.",0
"Regarding the Payment gateway, may error sa. (Note: 2914)",0
"Sabi ni team, kailangan i-update yung yung Website. (Note: 1572)",0
"Regarding the Payment gateway, may error sa.",0
"Sabi ni team, for review pa yung Testing.",0
"Regarding the Migration, mabagal yung.",0
"Regarding the Design system, naka-ready na. (Note: 3940)",0
Please fix the API mamayang hapon. (Task #4949),1
"Regarding the Meeting minutes, stable na yung. (Note: 1734)",0
"Sabi ni team, on-going pa yung Bug report.",0
"Sabi ni team, stable na yung yung Framework.",0
I-schedule naman nung Client feedback ASAP. (Task #7291),1
"Sabi ni team, okay naman yung Marketing plan.",0
"Regarding the Client feedback, may error sa.",0
Mabagal yung yung Budget proposal natin. (Note: 4604),0
For review pa yung Dashboard natin.,0
"Sabi ni team, on-going pa yung Staging environment.",0
Paki-fill up naman nung Report this weekend. (Task #1250),1
"Regarding the Analytics, okay naman.",0
On-going pa yung UI natin.,0
May error sa yung Login page natin.,0
"Regarding the Jira ticket, may bug sa.",0
"Regarding the Library, may error sa.",0
"Regarding the Dashboard, nag-crash yung.",0
"Regarding the Library, may error sa. (Note: 4095)",0
"Sabi ni team, stable na yung yung Frontend.",0
Naka-ready na yung Migration natin.,0
"Regarding the Deployment, kailangan i-update yung.",0
"Sabi ni team, fixed na yung Documentation.",0
May bug sa yung Meeting minutes natin. (Note: 2011),0
"Sabi ni team, stable na yung yung Email.",0
I-review naman nung Table later today. (Task #7368),1
"Regarding the UI, stable na yung. (Note: 4859)",0
Please update the Slack channel bukas. (Task #5699),1
"Regarding the Login page, nag-crash yung. (Note: 3405)",0
"Sabi ni team, nag-crash yung yung Meeting minutes.",0
"Regarding the Security patches, may bug sa.",0
"Sabi ni team, nag-crash yung yung API.",0
"Sabi ni team, may bug sa yung Sprint goal.",0
"Sabi ni team, on-going pa yung Graph. (Note: 2675)",0
Fixed na yung Client feedback natin.,0
"Regarding the Testing, naka-ready na. (Note: 1184)",0
"Regarding the Email, for review pa.",0
Paki-send naman nung Library later today. (Task #3839),1
"Sabi ni team, na-upload na yung Cloud storage. (Note: 1292)",0
"Sabi ni team, na-upload na yung Framework.",0
Kailangan i-update yung yung Mobile app natin. (Note: 397),0
"Sabi ni team, on-going pa yung Sprint goal. (Note: 4118)",0
"Sabi ni team, na-upload na yung Testing. (Note: 139)",0
"Regarding the Dashboard, mabagal yung.",0
"Regarding the Backend, fixed na.",0
"Regarding the Documentation, may error sa. (Note: 4073)",0
"Regarding the Staging environment, waiting sa.",0
"Sabi ni team, stable na yung yung Migration. (Note: 1383)",0
"Sabi ni team, may bug sa yung Database.",0
May bug sa yung Codebase natin.,0
"Sabi ni team, stable na yung yung Password reset.",0
"Sabi ni team, naka-ready na yung Payment gateway.",0
Pa-ayos naman nung Production later today. (Task #7983),1
Na-upload na yung Login page natin.,0
"Regarding the Report, fixed na.",0
"Regarding the Pull request, waiting sa.",0
"Regarding the Admin panel, mabagal yung.",0
Mabagal yung yung Report natin. (Note: 1062),0
"Sabi ni team, waiting sa yung User profile.",0
For review pa yung Client feedback natin. (Note: 653),0
"Sabi ni team, stable na yung yung Backend. (Note: 3186)",0
Please schedule the Marketing plan ASAP. (Task #8749),1
For review pa yung Table natin.,0
Waiting sa yung Documentation natin.,0
"Sabi ni team, for review pa yung Table.",0
"Regarding the Deployment, stable na yung.",0
"Regarding the Framework, may bug sa.",0
Waiting sa yung Marketing plan natin. (Note: 2644),0
May bug sa yung Marketing plan natin.,0
"Sabi ni team, kailangan i-update yung yung Website.",0
"Sabi ni team, for review pa yung Backend.",0
May bug sa yung Security patches natin.,0
I-verify naman nung Design system mamayang hapon. (Task #8855),1
"Regarding the Design system, okay naman.",0
"Sabi ni team, stable na yung yung User profile.",0
"Sabi ni team, for review pa yung Analytics.",0
"Sabi ni team, stable na yung yung Meeting minutes.",0
"Regarding the Framework, nag-crash yung. (Note: 1825)",0
Waiting sa yung Library natin. (Note: 2086),0
"Regarding the Bug report, nag-crash yung.",0
"Regarding the Website, on-going pa.",0
"Sabi ni team, stable na yung yung Pull request.",0
Fixed na yung Database natin.,0
"Sabi ni team, nag-crash yung yung Email. (Note: 260)",0
"Regarding the Server, for review pa.",0
Paki-send naman nung Slack channel this weekend. (Task #9035),1
Stable na yung yung Client feedback natin. (Note: 3424),0
Waiting sa yung Design system natin. (Note: 2592),0
"Sabi ni team, naka-ready na yung Database. (Note: 3148)",0
Mabagal yung yung Design system natin. (Note: 3817),0
"Regarding the Jira ticket, for review pa.",0
Please paksend the Frontend ASAP. (Task #1907),1
May error sa yung Frontend natin.,0
On-going pa yung Table natin.,0
"Regarding the Cloud storage, fixed na. (Note: 3138)",0
"Regarding the Marketing plan, for review pa.",0
"Sabi ni team, okay naman yung Security patches.",0
I-schedule naman nung Server ASAP. (Task #3302),1
"Regarding the UI, fixed na.",0
"Sabi ni team, naka-ready na yung Password reset. (Note: 2386)",0
"Sabi ni team, naka-ready na yung Password reset.",0
Fixed na yung Jira ticket natin.,0
"Sabi ni team, fixed na yung UI. (Note: 391)",0
Kailangan i-update yung yung Security patches natin.,0
Please update the Jira ticket before EOD. (Task #4855),1
"Regarding the Framework, okay naman.",0
Waiting sa yung Dashboard natin.,0
Please modify the Server this weekend. (Task #1243),1
Please prepare the Website tomorrow morning. (Task #7341),1
Nag-crash yung yung Client feedback natin.,0
"Sabi ni team, naka-ready na yung Search function.",0
"Sabi ni team, kailangan i-update yung yung Design system.",0
"Sabi ni team, may error sa yung Meeting minutes.",0
"Sabi ni team, waiting sa yung Client feedback.",0
"Regarding the User profile, stable na yung. (Note: 1855)",0
"Sabi ni team, mabagal yung yung Frontend.",0
Na-upload na yung Admin panel natin. (Note: 3773),0
Tapos na yung Graph natin. (Note: 4722),0
"Regarding the Search function, may bug sa.",0
"Sabi ni team, may bug sa yung Graph.",0
Please pakfill up the Bug report bukas. (Task #1948),1
"Regarding the Budget proposal, may error sa. (Note: 1668)",0
Please delete the Codebase later today. (Task #6870),1
"Regarding the Deployment, okay naman.",0
May error sa yung Slack channel natin.,0
"Regarding the Password reset, on-going pa.",0
"Sabi ni team, okay naman yung UI. (Note: 4256)",0
"Sabi ni team, na-upload na yung Slack channel.",0
"Regarding the Admin panel, on-going pa.",0
Okay naman yung Slack channel natin. (Note: 2213),0
"Regarding the Backend, nag-crash yung. (Note: 4181)",0
May bug sa yung Password reset natin.,0
"Regarding the Codebase, may bug sa.",0
Mabagal yung yung Server natin.,0
"Regarding the User profile, fixed na.",0
"Regarding the Subscription, on-going pa.",0
"Sabi ni team, for review pa yung Database. (Note: 2516)",0
"Sabi ni team, okay naman yung Backend.",0
"Sabi ni team, may bug sa yung Analytics.",0
May error sa yung Subscription natin.,0
"Regarding the Graph, may bug sa.",0
"Sabi ni team, for review pa yung Website.",0
"Regarding the Report, mabagal yung.",0
"Sabi ni team, naka-ready na yung Jira ticket.",0
"Sabi ni team, stable na yung yung Pull request. (Note: 388)",0
Okay naman yung Dashboard natin.,0
May bug sa yung Server natin.,0
"Sabi ni team, for review pa yung Search function.",0
"Sabi ni team, may bug sa yung User profile.",0
Please finalize the Jira ticket mamaya. (Task #6801),1
"Regarding the Testing, fixed na.",0
"Sabi ni team, tapos na yung Framework. (Note: 4767)",0
"Regarding the Search function, for review pa.",0
"Sabi ni team, on-going pa yung Mobile app.",0
I-optimize naman nung Server mamaya. (Task #4790),1
"Regarding the Jira ticket, stable na yung.",0
"Regarding the UI, may error sa.",0
Na-upload na yung Admin panel natin.,0
"Regarding the Mobile app, fixed na.",0
"Regarding the Sprint goal, waiting sa.",0
"Sabi ni team, for review pa yung Table. (Note: 4519)",0
"Sabi ni team, waiting sa yung Email.",0
"Sabi ni team, may bug sa yung Backend. (Note: 1565)",0
"Regarding the Website, for review pa. (Note: 550)",0
Naka-ready na yung Design system natin.,0
"Regarding the Search function, na-upload na.",0
"Sabi ni team, on-going pa yung Cloud storage.",0
"Sabi ni team, may bug sa yung Password reset.",0
"Sabi ni team, fixed na yung Pull request.",0
"Regarding the Login page, may bug sa. (Note: 3652)",0
Mabagal yung yung Library natin.,0
"Regarding the Migration, okay naman. (Note: 3487)",0
"Regarding the Sprint goal, for review pa.",0
Stable na yung yung Bug report natin. (Note: 3489),0
"Sabi ni team, may bug sa yung Framework.",0
Okay naman yung Cloud storage natin.,0
Waiting sa yung Analytics natin.,0
"Regarding the UI, naka-ready na.",0
"Sabi ni team, kailangan i-update yung yung Budget proposal. (Note: 2652)",0
"Sabi ni team, may bug sa yung Marketing plan.",0
Please verify the Admin panel tomorrow morning. (Task #2371),1
"Regarding the Database, mabagal yung.",0
"Sabi ni team, may error sa yung Payment gateway.",0
"Sabi ni team, may bug sa yung UI.",0
Please check the Marketing plan tomorrow morning. (Task #8864),1
"Sabi ni team, fixed na yung Login page.",0
"Regarding the Budget proposal, naka-ready na.",0
May bug sa yung Mobile app natin.,0
For review pa yung Deployment natin.,0
"Regarding the Client feedback, stable na yung.",0
Stable na yung yung Documentation natin. (Note: 1748),0
"Sabi ni team, mabagal yung yung Analytics.",0
"Sabi ni team, okay naman yung Jira ticket.",0
Naka-ready na yung Codebase natin.,0
"Sabi ni team, nag-crash yung yung Admin panel. (Note: 2340)",0
"Regarding the Staging environment, okay naman. (Note: 1262)",0
"Sabi ni team, stable na yung yung Library.",0
Mabagal yung yung UI natin.,0
"Sabi ni team, may error sa yung Codebase.",0
"Regarding the Payment gateway, waiting sa.",0
Okay naman yung Migration natin.,0
"Sabi ni team, na-upload na yung Production.",0
"Regarding the Subscription, waiting sa.",0
"Sabi ni team, okay naman yung API.",0
"Regarding the API, naka-ready na.",0
"Regarding the Email, stable na yung.",0
"Regarding the Security patches, kailangan i-update yung.",0
May error sa yung Bug report natin.,0
Fixed na yung Pull request natin.,0
"Sabi ni team, may bug sa yung Design system.",0
"Sabi ni team, for review pa yung Graph.",0
"Sabi ni team, stable na yung yung Table.",0
"Regarding the Security patches, okay naman.",0
"Sabi ni team, tapos na yung Production.",0
"Regarding the API, may error sa.",0
"Regarding the Frontend, fixed na. (Note: 371)",0
Kailangan i-update yung yung Dashboard natin.,0
"Sabi ni team, kailangan i-update yung yung Staging environment. (Note: 3995)",0
Mabagal yung yung Frontend natin.,0
"Sabi ni team, fixed na yung API.",0
"Regarding the Budget proposal, may bug sa.",0
I-optimize naman nung Library ASAP. (Task #7606),1
Naka-ready na yung Server natin.,0
"Regarding the Search function, may bug sa. (Note: 2944)",0
"Sabi ni team, naka-ready na yung Report.",0
"Sabi ni team, na-upload na yung Security patches.",0
Naka-ready na yung API natin.,0
"Sabi ni team, na-upload na yung User profile. (Note: 1029)",0
Please finalize the Dashboard mamayang hapon. (Task #5768),1
"Sabi ni team, may error sa yung Table. (Note: 2917)",0
"Regarding the Graph, waiting sa.",0
"Sabi ni team, stable na yung yung Payment gateway. (Note: 3760)",0
Nag-crash yung yung Frontend natin.,0
Okay naman yung Staging environment natin.,0
"Regarding the Design system, mabagal yung. (Note: 4585)",0
"Regarding the Website, mabagal yung.",0
"Sabi ni team, mabagal yung yung Dashboard.",0
"Sabi ni team, may bug sa yung Login page.",0
"Sabi ni team, waiting sa yung Search function. (Note: 4688)",0
"Sabi ni team, okay naman yung Deployment.",0
"Regarding the Report, may bug sa. (Note: 4002)",0
"Sabi ni team, stable na yung yung Graph.",0
Please review the Report mamayang hapon. (Task #5679),1
Na-upload na yung Deployment natin.,0
Please pakfill up the Security patches this weekend. (Task #3183),1
"Regarding the Dashboard, tapos na.",0
On-going pa yung Login page natin.,0
Na-upload na yung API natin. (Note: 4329),0
I-prepare naman nung Deployment tomorrow morning. (Task #8083),1
"Regarding the Design system, mabagal yung. (Note: 3856)",0
On-going pa yung Pull request natin.,0
Please modify the User profile bukas. (Task #5482),1
"Sabi ni team, okay naman yung Frontend.",0
Please ayos the Staging environment before EOD. (Task #3577),1
"Regarding the API, nag-crash yung.",0
"Sabi ni team, for review pa yung Report.",0
"Regarding the Database, stable na yung.",0
Paki-fill up naman nung Login page bukas. (Task #3388),1
"Regarding the Subscription, tapos na.",0
"Regarding the Production, waiting sa.",0
"Sabi ni team, may error sa yung Frontend.",0
On-going pa yung Subscription natin. (Note: 631),0
Paki-fill up naman nung Dashboard mamaya. (Task #8596),1
"Sabi ni team, mabagal yung yung Deployment.",0
"Regarding the Subscription, naka-ready na.",0
On-going pa yung Password reset natin.,0
"Regarding the Frontend, waiting sa.",0
On-going pa yung Library natin. (Note: 4920),0
"Regarding the Frontend, on-going pa.",0
"Sabi ni team, may bug sa yung Analytics. (Note: 1809)",0
"Sabi ni team, naka-ready na yung Admin panel.",0
"Regarding the Security patches, na-upload na.",0
Fixed na yung Analytics natin.,0
For review pa yung Cloud storage natin.,0
"Regarding the User profile, kailangan i-update yung.",0
I-optimize naman nung Server later today. (Task #6203),1
"Sabi ni team, waiting sa yung API.",0
"Sabi ni team, kailangan i-update yung yung Subscription. (Note: 3401)",0
"Sabi ni team, mabagal yung yung Login page.",0
"Sabi ni team, kailangan i-update yung yung Subscription. (Note: 457)",0
"Sabi ni team, nag-crash yung yung Library. (Note: 4808)",0
"Regarding the Database, on-going pa.",0
Mabagal yung yung Design system natin.,0
"Sabi ni team, waiting sa yung Database. (Note: 789)",0
Mabagal yung yung Database natin.,0
"Sabi ni team, for review pa yung Report. (Note: 4602)",0
"Sabi ni team, waiting sa yung Jira ticket. (Note: 2782)",0
"Regarding the Report, may bug sa.",0
Nag-crash yung yung Jira ticket natin.,0
May error sa yung Client feedback natin. (Note: 4856),0
Nag-crash yung yung Design system natin.,0
Okay naman yung Admin panel natin. (Note: 2891),0
Please pakfill up the Backend mamayang hapon. (Task #2413),1
Okay naman yung API natin.,0
Waiting sa yung Cloud storage natin.,0
Please optimize the Database mamaya. (Task #8314),1
May error sa yung Security patches natin.,0
"Regarding the Mobile app, na-upload na.",0
"Sabi ni team, okay naman yung Documentation.",0
"Regarding the Testing, fixed na. (Note: 3336)",0
"Regarding the Mobile app, tapos na.",0
Waiting sa yung Login page natin.,0
"Regarding the Meeting minutes, stable na yung. (Note: 4714)",0
"Sabi ni team, tapos na yung Search function.",0
"Regarding the Security patches, nag-crash yung.",0
"Regarding the Deployment, fixed na.",0
"Regarding the Library, okay naman.",0
Fixed na yung Payment gateway natin.,0
"Regarding the Search function, okay naman. (Note: 3404)",0
For review pa yung Codebase natin.,0
"Regarding the Dashboard, fixed na. (Note: 1273)",0
"Sabi ni team, stable na yung yung Testing.",0
"Sabi ni team, for review pa yung Admin panel.",0
Waiting sa yung Backend natin.,0
"Regarding the Testing, may bug sa. (Note: 2229)",0
"Regarding the Testing, waiting sa. (Note: 540)",0
Waiting sa yung UI natin. (Note: 2449),0
Paki-send naman nung Pull request tomorrow morning. (Task #1466),1
"Regarding the Sprint goal, okay naman. (Note: 462)",0
Na-upload na yung Budget proposal natin.,0
Kailangan i-update yung yung Budget proposal natin.,0
"Sabi ni team, naka-ready na yung User profile.",0
"Regarding the Security patches, may error sa.",0
"Regarding the Client feedback, mabagal yung.",0
Pa-update naman nung Client feedback tomorrow morning. (Task #5533),1
Please review the Deployment tomorrow morning. (Task #5201),1
"Sabi ni team, for review pa yung User profile. (Note: 3633)",0
"Sabi ni team, okay naman yung Search function.",0
Stable na yung yung Frontend natin.,0
"Sabi ni team, tapos na yung Database.",0
Okay naman yung Admin panel natin. (Note: 1186),0
"Sabi ni team, naka-ready na yung Migration.",0
"Regarding the Cloud storage, tapos na.",0
"Regarding the Search function, may error sa.",0
Pa-delete naman nung Report next week. (Task #7842),1
"Regarding the Frontend, okay naman.",0
"Sabi ni team, waiting sa yung Design system.",0
"Regarding the Report, on-going pa.",0
Fixed na yung Slack channel natin. (Note: 3416),0
For review pa yung Production natin. (Note: 4534),0
For review pa yung Subscription natin. (Note: 3188),0
Please ayos the Meeting minutes later today. (Task #1681),1
May error sa yung Jira ticket natin. (Note: 1338),0
"Regarding the Framework, fixed na.",0
"Regarding the User profile, for review pa.",0
Stable na yung yung Payment gateway natin.,0
For review pa yung Meeting minutes natin.,0
On-going pa yung Framework natin.,0
On-going pa yung Graph natin.,0
Kailangan i-update yung yung Meeting minutes natin.,0
"Sabi ni team, stable na yung yung Admin panel.",0
For review pa yung Database natin.,0
"Regarding the Graph, mabagal yung.",0
Naka-ready na yung User profile natin.,0
"Regarding the Meeting minutes, kailangan i-update yung.",0
"Regarding the Bug report, mabagal yung. (Note: 3121)",0
"Regarding the Graph, stable na yung.",0
May error sa yung Sprint goal natin.,0
Stable na yung yung Budget proposal natin.,0
"Sabi ni team, tapos na yung Mobile app.",0
Mabagal yung yung Login page natin. (Note: 1810),0
"Regarding the Budget proposal, mabagal yung.",0
Okay naman yung Marketing plan natin. (Note: 1419),0
Naka-ready na yung Website natin. (Note: 4625),0
"Regarding the Deployment, tapos na.",0
"Regarding the Sprint goal, may bug sa.",0
"Sabi ni team, may error sa yung Deployment.",0
"Sabi ni team, fixed na yung Server.",0
"Regarding the Subscription, kailangan i-update yung.",0
May bug sa yung API natin.,0
"Sabi ni team, for review pa yung Production.",0
"Sabi ni team, on-going pa yung Production.",0
"Sabi ni team, may bug sa yung Jira ticket.",0
"Regarding the Codebase, may error sa.",0
"Sabi ni team, for review pa yung Payment gateway.",0
"Sabi ni team, mabagal yung yung Cloud storage.",0
"Sabi ni team, tapos na yung UI. (Note: 665)",0
Please modify the Payment gateway later today. (Task #1511),1
"Regarding the Documentation, for review pa.",0
"Regarding the Server, stable na yung.",0
Pa-ayos naman nung Testing before EOD. (Task #5332),1
"Sabi ni team, tapos na yung Email.",0
"Regarding the Dashboard, kailangan i-update yung.",0
Nag-crash yung yung Library natin.,0
"Sabi ni team, may error sa yung Search function.",0
"Regarding the Budget proposal, nag-crash yung.",0
"Regarding the Frontend, mabagal yung.",0
"Sabi ni team, mabagal yung yung Login page. (Note: 664)",0
Waiting sa yung Website natin.,0
"Sabi ni team, tapos na yung Bug report.",0
I-optimize naman nung Jira ticket by Friday. (Task #1055),1
"Regarding the Database, nag-crash yung.",0
Naka-ready na yung Graph natin. (Note: 2368),0
Na-upload na yung Design system natin.,0
"Regarding the Marketing plan, na-upload na.",0
"Sabi ni team, fixed na yung Table.",0
"Regarding the Mobile app, naka-ready na.",0
Please modify the UI tomorrow morning. (Task #8600),1
"Sabi ni team, na-upload na yung API. (Note: 2147)",0
"Regarding the Security patches, stable na yung.",0
Tapos na yung Frontend natin.,0
"Sabi ni team, may error sa yung Password reset. (Note: 1692)",0
"Regarding the Slack channel, on-going pa.",0
"Sabi ni team, na-upload na yung User profile.",0
May bug sa yung Migration natin. (Note: 4442),0
On-going pa yung API natin.,0
"Regarding the Design system, waiting sa.",0
On-going pa yung Budget proposal natin. (Note: 1728),0
I-optimize naman nung Subscription tomorrow morning. (Task #1353),1
"Sabi ni team, na-upload na yung Design system. (Note: 3963)",0
Nag-crash yung yung Meeting minutes natin.,0
Okay naman yung Design system natin.,0
"Sabi ni team, nag-crash yung yung Framework. (Note: 4834)",0
"Regarding the Jira ticket, fixed na.",0
Pa-delete naman nung Website tomorrow morning. (Task #9585),1
"Regarding the Dashboard, fixed na. (Note: 3687)",0
Nag-crash yung yung Cloud storage natin.,0
"Sabi ni team, naka-ready na yung Meeting minutes.",0
"Sabi ni team, for review pa yung API.",0
"Regarding the Graph, naka-ready na. (Note: 2446)",0
For review pa yung Login page natin.,0
Stable na yung yung Slack channel natin.,0
Naka-ready na yung Jira ticket natin.,0
"Regarding the Testing, tapos na. (Note: 3043)",0
"Regarding the Security patches, naka-ready na.",0
"Regarding the API, mabagal yung. (Note: 4800)",0
Pa-check naman nung Production before EOD. (Task #7585),1
Tapos na yung Testing natin.,0
"Sabi ni team, fixed na yung Codebase.",0
For review pa yung Password reset natin. (Note: 3059),0
Pa-fix naman nung Server tomorrow morning. (Task #4195),1
"Sabi ni team, kailangan i-update yung yung Codebase.",0
Naka-ready na yung Pull request natin.,0
Stable na yung yung Jira ticket natin.,0
Please paksend the Mobile app this weekend. (Task #5445),1
"Regarding the Testing, na-upload na. (Note: 3078)",0
"Regarding the User profile, waiting sa.",0
"Regarding the Marketing plan, may error sa.",0
